Country,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Afghanistan,Bronze,"3193,3160,2579",0.270000,78.30,109.62
Afghanistan,Bronze,3168,0.203000,58.87,82.42
Armenia,Bronze,"2750,2579,3193,3370,3309,3393",0.502000,145.58,181.98
Armenia,Bronze,3001,0.198000,57.42,80.39
Armenia,Bronze,3371,0.280000,81.20,113.68
Guyana,Bronze,3001,0.198000,57.42,80.39
Guyana,Bronze,"2579,3370,3371,3393,3309",0.502000,145.58,181.98
Chad,Bronze,"2750,2579,3193,3330,3370,3309,3393",0.502000,145.58,181.98
Chad,Bronze,3001,0.198000,57.42,80.39
Chad,Bronze,3335,0.290000,84.10,117.74
Chad,Bronze,3371,0.275000,79.75,111.65
