Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Cote d`Ivoire Ivory Coast,3|0.131,3,3237,0.131000,37.99,265.93
Cote d`Ivoire Ivory Coast,3|0.235,3,"3168,2920",0.235000,68.15,97.47
Belarus,3|0.191,3,"2750,3330,3370,3328,3371,3309",0.191000,55.39,79.22
Belarus,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Belarus,3|0.099,3,3001,0.099000,28.71,200.97
Bulgaria,3|0.091,3,2750,0.091000,26.39,184.73
Bulgaria,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Bulgaria,3|0.099,3,3001,0.099000,28.71,200.97
Bulgaria,3|0.502,3,"2579,3193,3370,3428,3371,3309",0.502000,145.58,184.90
Bulgaria,3|0.12,3,2263,0.120000,34.80,243.60
Bulgaria,3|0.162,3,2738,0.162000,46.98,328.86
Bulgaria,3|0.131,3,3237,0.131000,37.99,265.93
Libya,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Libya,3|0.099,3,3001,0.099000,28.71,200.97
Libya,3|0.22,3,"2260,3428",0.220000,63.80,91.25
Libya,3|0.166,3,2920,0.166000,48.14,336.98
Mauritius,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Mauritius,3|0.099,3,3001,0.099000,28.71,200.97
Mauritius,3|0.181,3,"3370,3371,3309",0.181000,52.49,75.07
Turkmenistan,3|0.099,3,3001,0.099000,28.71,200.97
Turkmenistan,3|0.094,3,3182,0.094000,27.26,190.82
Turkmenistan,3|0.191,3,"3370,3371,3309",0.191000,55.39,79.22
Azerbaijan,3|0.384,3,"2579,3193,3330,3370,3371,3309",0.384000,111.36,141.44
Azerbaijan,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Azerbaijan,3|0.099,3,3001,0.099000,28.71,200.97
Azerbaijan,3|0.288,3,3168,0.288000,83.52,119.45
Mali,3|0.191,3,"2750,3193,3370,3371",0.191000,55.39,79.22
Mali,3|0.118,3,2217,0.118000,34.22,239.54
Mali,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Mali,3|0.099,3,3001,0.099000,28.71,200.97
Mali,3|0.142,3,3309,0.142000,41.18,288.26
Rwanda,3|0.099,3,3001,0.099000,28.71,200.97
Rwanda,3|0.094,3,3182,0.094000,27.26,190.82
Rwanda,3|0.191,3,"3370,3371,3309",0.191000,55.39,79.22
Gabon,3|0.191,3,"2750,3193,3160,3370,3371,3309",0.191000,55.39,79.22
Gabon,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Gabon,3|0.099,3,3001,0.099000,28.71,200.97
Sudan,3|0.288,3,"2750,3193,3370,3371,3309",0.288000,83.52,119.45
Sudan,3|0.099,3,3001,0.099000,28.71,200.97
Sudan,3|0.094,3,3182,0.094000,27.26,190.82
Sudan,3|0.216,3,3168,0.216000,62.64,89.59
Spain,3|0.166,3,2263,0.166000,48.14,336.98
Spain,3|0.411,3,"2750,2579,3193,3330,3160,3370,3309",0.411000,119.19,151.38
Spain,3|0.099,3,3001,0.099000,28.71,200.97
Spain,3|0.353,3,2738,0.353000,102.37,130.02
Spain,3|0.094,3,3182,0.094000,27.26,190.82
Spain,3|0.116,3,"2739,3329,3371,3328",0.116000,33.64,235.48
Spain,3|0.134,3,3178,0.134000,38.86,272.02
Nicaragua,3|0.127,3,"2750,3193,3370,3371,3309",0.127000,36.83,257.81
Nicaragua,3|0.094,3,"2266,3182",0.094000,27.26,190.82
Nicaragua,3|0.099,3,3001,0.099000,28.71,200.97
