Country,Position,Rank,Agent_IDs,Original_USD,Converted_PKR,Final_PKR
Cote d`Ivoire Ivory Coast,3|0.116,3,3168,0.116000,32.48,48.72
Belarus,3|0.192,3,"2750,2579,3330",0.192000,53.76,75.26
Bulgaria,3|0.335,3,"2750,2579,3193,3370,3371,3309,3393",0.335000,93.80,131.32
Bulgaria,3|0.163,3,2263,0.163000,45.64,68.46
Bulgaria,3|0.216,3,2738,0.216000,60.48,84.67
Bulgaria,3|0.332,3,3335,0.332000,92.96,130.14
Libya,3|0.439,3,3168,0.439000,122.92,153.65
Mauritius,3|0.24,3,"3370,3371,3309,3393",0.240000,67.20,94.08
Turkmenistan,3|0.252,3,3370,0.252000,70.56,98.78
Azerbaijan,3|0.384,3,"3193,3330,3370",0.384000,107.52,134.40
Mali,3|0.127,3,"2750,3193,3370,3371,3309,3393",0.127000,35.56,53.34
Rwanda,3|0.127,3,"3370,3371,3309,3393",0.127000,35.56,53.34
Gabon,3|0.252,3,"2750,3193,3160,2579,3370,3371,3309,3393",0.252000,70.56,98.78
Sudan,3|0.288,3,"2750,3193,3370,3371,3309,3393",0.288000,80.64,112.90
Sudan,3|0.216,3,3168,0.216000,60.48,84.67
Spain,3|0.231,3,"2750,3193,3160,3330,3309",0.231000,64.68,90.55
Spain,3|0.132,3,2739,0.132000,36.96,55.44
Spain,3|0.163,3,2263,0.163000,45.64,68.46
Spain,3|0.19,3,2738,0.190000,53.20,74.48
Spain,3|0.174,3,3329,0.174000,48.72,73.08
Spain,3|0.172,3,3296,0.172000,48.16,72.24
Nicaragua,3|0.09,3,"2750,3193,3370",0.090000,25.20,37.80
"Moldova, Republic of",3|0.384,3,"2750,2579,3193,2738",0.384000,107.52,134.40
"Moldova, Republic of",3|0.288,3,3239,0.288000,80.64,112.90
United States,3|0.154,3,2617,0.154000,43.12,64.68
United States,3|0.24,3,3193,0.240000,67.20,94.08
United States,3|0.467,3,3170,0.467000,130.76,163.45
United States,3|0.089,3,3196,0.089000,24.92,37.38
United States,3|0.247,3,2495,0.247000,69.16,96.82
United States,3|0.008,3,3237,0.008000,2.24,3.36
United States,3|0.534,3,3370,0.534000,149.52,186.90
United States,3|0.1,3,2263,0.100000,28.00,42.00
United States,3|0.134,3,2738,0.134000,37.52,56.28
Saudi Arabia,3|0.172,3,2377,0.172000,48.16,72.24
Saudi Arabia,3|0.316,3,"3193,3160,3370,3330",0.316000,88.48,123.87
Thailand,3|0.192,3,"2750,3193,3160,2579,3330,3309",0.192000,53.76,75.26
Benin,3|0.252,3,"2750,3193,2579,3370,3371,3309,3393",0.252000,70.56,98.78
Costa Rica,3|0.252,3,3370,0.252000,70.56,98.78
Burkina Faso,3|0.252,3,"2750,3370",0.252000,70.56,98.78
Qatar,3|0.443,3,3370,0.443000,124.04,155.05
Belgium,3|0.571,3,"2750,3160,3193,2579,3370,3393",0.571000,159.88,199.85
Belgium,3|0.475,3,3237,0.475000,133.00,166.25
Belgium,3|0.539,3,3309,0.539000,150.92,188.65
Belgium,3|0.454,3,3335,0.454000,127.12,158.90
Belgium,3|0.51,3,3371,0.510000,142.80,178.50
United Kingdom,3|0.163,3,2738,0.163000,45.64,68.46
United Kingdom,3|0.402,3,2442,0.402000,112.56,140.70
United Kingdom,3|0.574,3,"2750,2579,3160,2291,3193,3368,3406,3330,3168,2914",0.574000,160.72,200.90
United Kingdom,3|0.204,3,"2739,2263",0.204000,57.12,79.97
United Kingdom,3|0.398,3,2295,0.398000,111.44,139.30
United Kingdom,3|0.431,3,"3329,1015,1017",0.431000,120.68,150.85
United Kingdom,3|0.16,3,3212,0.160000,44.80,67.20
Reunion,3|0.252,3,"3370,3371,3393,3309",0.252000,70.56,98.78
Oman,3|0.316,3,3370,0.316000,88.48,123.87
Congo,3|0.252,3,3370,0.252000,70.56,98.78
Yemen,3|0.167,3,2377,0.167000,46.76,70.14
Yemen,3|0.252,3,"3193,3330,3370,3371,3393,3309",0.252000,70.56,98.78
Uruguay,3|0.355,3,3370,0.355000,99.40,139.16
Iraq,3|0.252,3,"3193,3330,3370,3371,3393,3309,3168,3328",0.252000,70.56,98.78
Iraq,3|0.19,3,3421,0.190000,53.20,74.48
Senegal,3|0.152,3,"2750,3193,3370,3371,3309,3393",0.152000,42.56,63.84
Germany,3|0.411,3,2263,0.411000,115.08,143.85
Germany,3|0.714,3,2738,0.714000,199.92,249.90
Germany,3|1.174,3,"2750,2579,2442,3193,3160,2966,3330,3309",1.174000,328.72,410.90
Germany,3|0.139,3,2739,0.139000,38.92,58.38
Germany,3|0.939,3,3329,0.939000,262.92,328.65
Germany,3|0.92,3,3394,0.920000,257.60,322.00
Germany,3|0.334,3,3087,0.334000,93.52,130.93
Lao People`s,3|0.384,3,"3193,2579,3330",0.384000,107.52,134.40
Poland,3|0.939,3,"2295,2284,1015",0.939000,262.92,328.65
Poland,3|1.174,3,"2579,3193,3160,2442,3309,3330",1.174000,328.72,410.90
Poland,3|0.268,3,2263,0.268000,75.04,105.06
Poland,3|0.163,3,2739,0.163000,45.64,68.46
Poland,3|0.775,3,2738,0.775000,217.00,271.25
Poland,3|0.867,3,3087,0.867000,242.76,303.45
Togo,3|0.252,3,"2750,3193,3160,3370,3371,3309,3393",0.252000,70.56,98.78
Togo,3|0.19,3,3168,0.190000,53.20,74.48
Niger,3|0.127,3,"3370,3371,3309,3393",0.127000,35.56,53.34
Syrian Arab Republic,3|0.384,3,3370,0.384000,107.52,134.40
Hungary,3|0.742,3,"2750,3193,3370,3393",0.742000,207.76,259.70
Hungary,3|0.698,3,3309,0.698000,195.44,244.30
Hungary,3|0.604,3,3335,0.604000,169.12,211.40
Hungary,3|0.618,3,3237,0.618000,173.04,216.30
Bhutan,3|0.24,3,3370,0.240000,67.20,94.08
Burundi,3|0.127,3,"2750,3193,3370,3371,3309,3393",0.127000,35.56,53.34
Burundi,3|0.095,3,3168,0.095000,26.60,39.90
Malaysia,3|0.192,3,"2750,3193,3330,3168,3309",0.192000,53.76,75.26
Netherlands,3|0.939,3,"2295,3329",0.939000,262.92,328.65
Netherlands,3|1.174,3,"2442,2750,2579,3160,3193,3330,3309",1.174000,328.72,410.90
Netherlands,3|0.555,3,2263,0.555000,155.40,194.25
Netherlands,3|0.835,3,2738,0.835000,233.80,292.25
Netherlands,3|0.353,3,2739,0.353000,98.84,138.38
Netherlands,3|0.047,3,3198,0.047000,13.16,19.74
Netherlands,3|0.8,3,3087,0.800000,224.00,280.00
Netherlands,3|0.911,3,3394,0.911000,255.08,318.85
Netherlands,1|0.335,1,3433,0.335000,93.80,131.32
Netherlands,3|0.067,3,1203,0.067000,18.76,28.14
Equatorial Guinea,3|0.24,3,3370,0.240000,67.20,94.08
United Arab Emirates,3|0.252,3,"3160,3370",0.252000,70.56,98.78
Trinidad and Tobago,3|0.191,3,3370,0.191000,53.48,74.87
Cambodia,3|0.084,3,"2750,3193,3160,3330,3370,3371,3393,3309",0.084000,23.52,35.28
Cambodia,3|0.063,3,3421,0.063000,17.64,26.46
South Sudan,3|0.252,3,3370,0.252000,70.56,98.78
Mauritania,3|0.252,3,"2750,3193,3370,3371,3309,3393",0.252000,70.56,98.78
Mauritania,3|0.19,3,3168,0.190000,53.20,74.48
Philippines,3|0.231,3,"2750,2579,2738,3160,3193,3330,3370,3309",0.231000,64.68,90.55
Philippines,3|0.155,3,2739,0.155000,43.40,65.10
Philippines,3|0.222,3,2263,0.222000,62.16,87.02
Philippines,3|0.148,3,"3340,3393,3335",0.148000,41.44,62.16
Philippines,3|0.008,3,3237,0.008000,2.24,3.36
Philippines,3|0.07,3,"3168,3418",0.070000,19.60,29.40
Kuwait,3|0.252,3,3370,0.252000,70.56,98.78
Guinea-Bissau,3|0.152,3,"2750,2579,3370",0.152000,42.56,63.84
Maldives,3|0.24,3,"3160,3370",0.240000,67.20,94.08
Portugal,3|1.174,3,"2750,2579,2442,3193,3160",1.174000,328.72,410.90
Portugal,3|0.31,3,2738,0.310000,86.80,121.52
Portugal,3|0.232,3,2263,0.232000,64.96,90.94
Portugal,3|0.323,3,2739,0.323000,90.44,126.62
Portugal,3|0.939,3,3329,0.939000,262.92,328.65
Portugal,3|0.2,3,3087,0.200000,56.00,78.40
Portugal,1|1.174,1,3433,1.174000,328.72,410.90
Portugal,3|0.94,3,3132,0.940000,263.20,329.00
Bosnia and Herzegovina,3|0.328,3,"2750,3193,3370",0.328000,91.84,128.58
Somalia,3|0.127,3,3370,0.127000,35.56,53.34
Barbados,3|0.181,3,"3370,3371,3393,3309",0.181000,50.68,70.95
Dominican Republic,3|0.384,3,2750,0.384000,107.52,134.40
Gambia,3|0.252,3,"2750,3193,3330,3370,3371,3309,3393",0.252000,70.56,98.78
Afghanistan,3|0.384,3,"3193,3160,2579",0.384000,107.52,134.40
Afghanistan,3|0.288,3,3168,0.288000,80.64,112.90
Armenia,3|0.181,3,"2750,3193,3370,3371,3309,3393",0.181000,50.68,70.95
Guyana,3|0.127,3,3370,0.127000,35.56,53.34
Chad,3|0.252,3,"2750,3193,3330,2579,3370,3371,3309,3393",0.252000,70.56,98.78
Switzerland,3|0.571,3,"2750,2579,3193,3160,2442,3329,3370,3394,3371,3393,3309",0.571000,159.88,199.85
Switzerland,3|0.518,3,3237,0.518000,145.04,181.30
Puerto Rico,3|0.252,3,3370,0.252000,70.56,98.78
Ireland,3|0.288,3,"2750,3160,3193,3330,3309",0.288000,80.64,112.90
Ireland,3|0.256,3,2738,0.256000,71.68,100.35
Ireland,3|0.211,3,2263,0.211000,59.08,82.71
Ireland,3|0.216,3,3329,0.216000,60.48,84.67
Serbia,3|0.051,3,"3193,3330,3370,3371,3393,3309",0.051000,14.28,21.42
Estonia,3|0.384,3,"2750,2579,2291,3193,3330",0.384000,107.52,134.40
Estonia,3|0.26,3,2738,0.260000,72.80,101.92
Bahrain,3|0.316,3,3370,0.316000,88.48,123.87
Czech Republic,3|0.128,3,2263,0.128000,35.84,53.76
Czech Republic,3|0.171,3,2738,0.171000,47.88,71.82
Czech Republic,3|1.174,3,"2750,2579,2291,3193,3160",1.174000,328.72,410.90
Czech Republic,3|0.086,3,2739,0.086000,24.08,36.12
Czech Republic,3|0.44,3,3087,0.440000,123.20,154.00
Guadeloupe,3|0.24,3,"3370,3371,3393,3309",0.240000,67.20,94.08
Norway,3|0.328,3,"2750,3193,2579,3370,3371,3393,3309",0.328000,91.84,128.58
Norway,3|0.247,3,3168,0.247000,69.16,96.82
Italy,3|0.139,3,2263,0.139000,38.92,58.38
Italy,3|0.4,3,"2966,3168",0.400000,112.00,140.00
Italy,3|0.288,3,2442,0.288000,80.64,112.90
Italy,3|0.534,3,"2750,2579,3193,3160,2615,3307,3406,3266,3309",0.534000,149.52,186.90
Italy,3|0.262,3,2738,0.262000,73.36,102.70
Italy,3|0.222,3,3329,0.222000,62.16,87.02
Romania,3|0.684,3,"2750,2579,2291,3193,3160,3330,3370",0.684000,191.52,239.40
Romania,3|0.346,3,2738,0.346000,96.88,135.63
Romania,3|0.259,3,"2263,3309",0.259000,72.52,101.53
Romania,3|0.111,3,3237,0.111000,31.08,46.62
Romania,3|0.164,3,2739,0.164000,45.92,68.88
Romania,3|0.514,3,"3393,3168",0.514000,143.92,179.90
Romania,3|0.644,3,"3335,3328",0.644000,180.32,225.40
Cyprus,3|0.226,3,"2750,3193,3370,3371,3393,3309,3328",0.226000,63.28,88.59
Cyprus,3|0.128,3,2738,0.128000,35.84,53.76
Cyprus,3|0.178,3,2263,0.178000,49.84,74.76
Luxembourg,3|0.328,3,"2750,3193,2579,3370,3309,3371,3393",0.328000,91.84,128.58
Suriname,3|0.24,3,3370,0.240000,67.20,94.08
Guatemala,3|0.328,3,"2579,3370",0.328000,91.84,128.58
Madagascar,3|0.252,3,"3330,3370",0.252000,70.56,98.78
Indonesia,3|0.075,3,"2295,3160,3168,54,3327,3224,3332,3333,2272,3251,3320",0.075000,21.00,31.50
Indonesia,3|0.1,3,"2750,2579,3193,3406,3330,3029,3427,2442,2434,3309,1085,1170,3377,3353,3426,3384",0.100000,28.00,42.00
Indonesia,3|0.036,3,2739,0.036000,10.08,15.12
Indonesia,3|0.095,3,"2263,2738",0.095000,26.60,39.90
Indonesia,3|0.007,3,3355,0.007000,1.96,2.94
Indonesia,3|0.004,3,"3339,1329,2994,3347,3027,3424,3417,3061",0.004000,1.12,1.68
Indonesia,3|0.074,3,3206,0.074000,20.72,31.08
Sweden,3|0.018,3,3055,0.018000,5.04,7.56
Sweden,3|0.384,3,"2750,2579,3193,3330",0.384000,107.52,134.40
Sweden,3|0.146,3,2263,0.146000,40.88,61.32
Sweden,3|0.185,3,2738,0.185000,51.80,72.52
Sweden,3|0.134,3,3087,0.134000,37.52,56.28
Djibouti,3|0.24,3,3370,0.240000,67.20,94.08
Finland,3|0.328,3,"2750,3193,2579,3370,3371,3393,3309,3418,3328",0.328000,91.84,128.58
French Guiana,3|0.252,3,3370,0.252000,70.56,98.78
Saint Lucia,3|0.24,3,3370,0.240000,67.20,94.08
Montenegro,3|0.328,3,"3370,3371,3393",0.328000,91.84,128.58
Canada,3|0.384,3,"2262,2750,2579,3406,3330,3309",0.384000,107.52,134.40
Canada,3|0.07,3,"2430,2440,2441,2677,2767,2675,2748,2524,2784,3160,2681,2620,2568",0.070000,19.60,29.40
Canada,3|0.139,3,3228,0.139000,38.92,58.38
Canada,3|0.106,3,3198,0.106000,29.68,44.52
Canada,3|0.071,3,3140,0.071000,19.88,29.82
Canada,3|0.288,3,3329,0.288000,80.64,112.90
Cuba,3|0.384,3,"2750,3160,3370",0.384000,107.52,134.40
Greece,3|0.384,3,"2750,2579,3193,3160",0.384000,107.52,134.40
Greece,3|0.248,3,2263,0.248000,69.44,97.22
Greece,3|0.332,3,2738,0.332000,92.96,130.14
Chile,3|0.244,3,"2750,3160,3193,2579,3370,3371,3309,3393",0.244000,68.32,95.65
Chile,3|0.187,3,2421,0.187000,52.36,73.30
Chile,3|0.183,3,3235,0.183000,51.24,71.74
Chile,3|0.134,3,"3350,2974",0.134000,37.52,56.28
Chile,3|0.026,3,3237,0.026000,7.28,10.92
Chile,3|0.024,3,3419,0.024000,6.72,10.08
Georgia,3|0.288,3,"2750,3193,2579,2738",0.288000,80.64,112.90
Georgia,3|0.234,3,2263,0.234000,65.52,91.73
Georgia,3|0.216,3,3168,0.216000,60.48,84.67
Sierra Leone,3|0.252,3,"2750,3160,3193,3370",0.252000,70.56,98.78
Bahamas,3|0.191,3,"3370,3371,3393,3309",0.191000,53.48,74.87
Bolivia,3|0.252,3,"2750,3193,3160,2579,3370,3371,3393,3309",0.252000,70.56,98.78
Bolivia,3|0.19,3,3168,0.190000,53.20,74.48
Grenada,3|0.24,3,"3370,3371,3393,3309",0.240000,67.20,94.08
Latvia,3|0.384,3,"2750,2579,3193,3330",0.384000,107.52,134.40
Tajikistan,3|0.181,3,"3193,2579,3370,3371,3393,3309",0.181000,50.68,70.95
Brunei Darussalam,3|0.424,3,3370,0.424000,118.72,148.40
Cayman islands,3|0.24,3,3370,0.240000,67.20,94.08
Saint Vincent,3|0.24,3,3370,0.240000,67.20,94.08
Albania,3|0.328,3,"3370,3371,3393",0.328000,91.84,128.58
Slovenia,3|0.328,3,"2750,2579,2442,2291,3193,3160,3330,3370,3371,3393",0.328000,91.84,128.58
Slovenia,3|0.286,3,2738,0.286000,80.08,112.11
Slovenia,3|0.247,3,3256,0.247000,69.16,96.82
Slovenia,3|0.215,3,2263,0.215000,60.20,84.28
Hong Kong,3|0.181,3,"2750,3193,3330,3370,2579",0.181000,50.68,70.95
Hong Kong,3|0.08,3,3237,0.080000,22.40,33.60
Hong Kong,3|0.147,3,3328,0.147000,41.16,61.74
Saint Kitts and Nevis,3|0.252,3,3370,0.252000,70.56,98.78
Taiwan,3|0.192,3,"3193,2579,3330",0.192000,53.76,75.26
Lithuania,3|1.174,3,"2750,2579,3193,3330",1.174000,328.72,410.90
Lithuania,3|0.667,3,3087,0.667000,186.76,233.45
Central African Republic,3|0.12,3,3370,0.120000,33.60,50.40
Liberia,3|0.191,3,"2750,3193,3160,3370,3371,3309,3393",0.191000,53.48,74.87
Japan,3|5.158,3,"2750,3160,3370,3421,3371,3393",5.158000,1444.24,1805.30
Guinea,3|0.166,3,"2750,3193,3370,3371,3309,3393",0.166000,46.48,69.72
Aruba,3|0.252,3,"3370,3371,3393,3309",0.252000,70.56,98.78
Comoros,3|0.24,3,3370,0.240000,67.20,94.08
Singapore,3|0.548,3,"2750,2579,3370,3371,3309,3393",0.548000,153.44,191.80
Singapore,3|0.426,3,3237,0.426000,119.28,149.10
Singapore,3|0.516,3,3335,0.516000,144.48,180.60
Slovakia,3|0.328,3,"2750,3193,3309,2579,3370,3371,3393",0.328000,91.84,128.58
Anguilla,3|0.439,3,"3370,3393,3309",0.439000,122.92,153.65
Anguilla,3|0.392,3,3371,0.392000,109.76,137.20
Sao Tome and Principe,3|0.252,3,3370,0.252000,70.56,98.78
Croatia,3|0.252,3,"2750,2291,3193,3330,3370,3371,3309,3393",0.252000,70.56,98.78
Croatia,3|0.246,3,2738,0.246000,68.88,96.43
Croatia,3|0.185,3,2263,0.185000,51.80,72.52
Cape Verde,3|0.252,3,3370,0.252000,70.56,98.78
Monaco,3|0.543,3,"2750,3193,3370,3371,3393,3309",0.543000,152.04,190.05
Macedonia,3|0.328,3,"2750,3193",0.328000,91.84,128.58
Belize,3|0.191,3,3370,0.191000,53.48,74.87
New Caledonia,3|0.252,3,3370,0.252000,70.56,98.78
New Zealand,3|0.439,3,"2750,3160,3370",0.439000,122.92,153.65
New Zealand,3|0.336,3,3237,0.336000,94.08,131.71
New Zealand,3|0.412,3,3335,0.412000,115.36,144.20
Mongolia,3|0.252,3,"3193,2579,3370,3371,3393,3309",0.252000,70.56,98.78
Mongolia,3|0.19,3,3168,0.190000,53.20,74.48
Lebanon,3|0.191,3,"2750,3370,3371,3393,3309",0.191000,53.48,74.87
Lebanon,3|0.143,3,3168,0.143000,40.04,60.06
Denmark,3|0.451,3,"2750,2579,2739,2738,3193,3370,3371,3393,3309",0.451000,126.28,157.85
Denmark,3|0.436,3,2263,0.436000,122.08,152.60
Denmark,3|0.01,3,3237,0.010000,2.80,4.20
Austria,3|0.424,3,2263,0.424000,118.72,148.40
Austria,3|0.571,3,"2750,2442,2579,3193,2632,3160,3330,3370,3309,3393",0.571000,159.88,199.85
Austria,3|0.291,3,2738,0.291000,81.48,114.07
Austria,3|0.475,3,"3329,3237,3328",0.475000,133.00,166.25
Austria,3|0.536,3,3335,0.536000,150.08,187.60
Austria,3|0.51,3,3371,0.510000,142.80,178.50
Seychelles,3|0.252,3,3370,0.252000,70.56,98.78
Australia,3|0.94,3,"2442,2750,2579,3193,3160,3370,3309,3371,3393",0.940000,263.20,329.00
Australia,3|0.783,3,3237,0.783000,219.24,274.05
Australia,3|0.37,3,3212,0.370000,103.60,129.50
Australia,3|0.884,3,3335,0.884000,247.52,309.40
Montserrat,3|0.252,3,"3370,3371,3393,3309",0.252000,70.56,98.78
Dominica,3|0.252,3,"3370,3371,3393,3309",0.252000,70.56,98.78
Iceland,3|0.328,3,"2579,3370,3371,3393,3309",0.328000,91.84,128.58
Eritrea,3|0.439,3,3370,0.439000,122.92,153.65
Kosovo,3|0.084,3,"3370,3371,3393,3309",0.084000,23.52,35.28
Kosovo,3|0.063,3,3168,0.063000,17.64,26.46
